Subset.Within.Iteration,HistN,Nsnps,Nids,heritability,Iteration,Ngenerations,Title,Full.Iteration.ID,Data.Available,File.ID,True.Nsnps
2,500,100000,1000,0.4,5,25,Scenario_4_500_0.4_25_5,Scenario_4_500_0.4_25_5_100000_100_2,yes,Scenario_4_500_0.4_25_5_100000_100_2,100000
2,500,100000,1000,0.4,6,25,Scenario_4_500_0.4_25_6,Scenario_4_500_0.4_25_6_100000_100_2,yes,Scenario_4_500_0.4_25_6_100000_100_2,100000
2,500,100000,1000,0.4,7,25,Scenario_4_500_0.4_25_7,Scenario_4_500_0.4_25_7_100000_100_2,yes,Scenario_4_500_0.4_25_7_100000_100_2,100000
2,500,100000,1000,0.4,8,25,Scenario_4_500_0.4_25_8,Scenario_4_500_0.4_25_8_100000_100_2,yes,Scenario_4_500_0.4_25_8_100000_100_2,100000
2,500,100000,1000,0.4,9,25,Scenario_4_500_0.4_25_9,Scenario_4_500_0.4_25_9_100000_100_2,yes,Scenario_4_500_0.4_25_9_100000_100_2,100000
2,500,100000,1000,0.4,10,25,Scenario_4_500_0.4_25_10,Scenario_4_500_0.4_25_10_100000_100_2,yes,Scenario_4_500_0.4_25_10_100000_100_2,100000
2,500,100000,2500,0.4,1,25,Scenario_4_500_0.4_25_1,Scenario_4_500_0.4_25_1_100000_250_2,yes,Scenario_4_500_0.4_25_1_100000_250_2,100000
2,500,100000,2500,0.4,2,25,Scenario_4_500_0.4_25_2,Scenario_4_500_0.4_25_2_100000_250_2,yes,Scenario_4_500_0.4_25_2_100000_250_2,100000
2,500,100000,2500,0.4,3,25,Scenario_4_500_0.4_25_3,Scenario_4_500_0.4_25_3_100000_250_2,yes,Scenario_4_500_0.4_25_3_100000_250_2,100000
2,500,100000,2500,0.4,4,25,Scenario_4_500_0.4_25_4,Scenario_4_500_0.4_25_4_100000_250_2,yes,Scenario_4_500_0.4_25_4_100000_250_2,100000
2,500,100000,2500,0.4,5,25,Scenario_4_500_0.4_25_5,Scenario_4_500_0.4_25_5_100000_250_2,yes,Scenario_4_500_0.4_25_5_100000_250_2,100000
2,500,100000,2500,0.4,6,25,Scenario_4_500_0.4_25_6,Scenario_4_500_0.4_25_6_100000_250_2,yes,Scenario_4_500_0.4_25_6_100000_250_2,100000
2,500,100000,2500,0.4,7,25,Scenario_4_500_0.4_25_7,Scenario_4_500_0.4_25_7_100000_250_2,yes,Scenario_4_500_0.4_25_7_100000_250_2,100000
2,500,100000,2500,0.4,8,25,Scenario_4_500_0.4_25_8,Scenario_4_500_0.4_25_8_100000_250_2,yes,Scenario_4_500_0.4_25_8_100000_250_2,100000
2,500,100000,2500,0.4,9,25,Scenario_4_500_0.4_25_9,Scenario_4_500_0.4_25_9_100000_250_2,yes,Scenario_4_500_0.4_25_9_100000_250_2,100000
2,500,100000,2500,0.4,10,25,Scenario_4_500_0.4_25_10,Scenario_4_500_0.4_25_10_100000_250_2,yes,Scenario_4_500_0.4_25_10_100000_250_2,100000
2,500,100000,5000,0.4,1,25,Scenario_4_500_0.4_25_1,Scenario_4_500_0.4_25_1_100000_500_2,yes,Scenario_4_500_0.4_25_1_100000_500_2,100000
2,500,100000,5000,0.4,2,25,Scenario_4_500_0.4_25_2,Scenario_4_500_0.4_25_2_100000_500_2,yes,Scenario_4_500_0.4_25_2_100000_500_2,100000
2,500,100000,5000,0.4,3,25,Scenario_4_500_0.4_25_3,Scenario_4_500_0.4_25_3_100000_500_2,yes,Scenario_4_500_0.4_25_3_100000_500_2,100000
2,500,100000,5000,0.4,4,25,Scenario_4_500_0.4_25_4,Scenario_4_500_0.4_25_4_100000_500_2,yes,Scenario_4_500_0.4_25_4_100000_500_2,100000
2,500,100000,5000,0.4,5,25,Scenario_4_500_0.4_25_5,Scenario_4_500_0.4_25_5_100000_500_2,yes,Scenario_4_500_0.4_25_5_100000_500_2,100000
2,500,100000,5000,0.4,6,25,Scenario_4_500_0.4_25_6,Scenario_4_500_0.4_25_6_100000_500_2,yes,Scenario_4_500_0.4_25_6_100000_500_2,100000
2,500,100000,5000,0.4,7,25,Scenario_4_500_0.4_25_7,Scenario_4_500_0.4_25_7_100000_500_2,yes,Scenario_4_500_0.4_25_7_100000_500_2,100000
2,500,100000,5000,0.4,8,25,Scenario_4_500_0.4_25_8,Scenario_4_500_0.4_25_8_100000_500_2,yes,Scenario_4_500_0.4_25_8_100000_500_2,100000
2,500,100000,5000,0.4,9,25,Scenario_4_500_0.4_25_9,Scenario_4_500_0.4_25_9_100000_500_2,yes,Scenario_4_500_0.4_25_9_100000_500_2,100000
2,500,100000,5000,0.4,10,25,Scenario_4_500_0.4_25_10,Scenario_4_500_0.4_25_10_100000_500_2,yes,Scenario_4_500_0.4_25_10_100000_500_2,100000
2,500,400000,250,0.4,1,25,Scenario_4_500_0.4_25_1,Scenario_4_500_0.4_25_1_400000_25_2,yes,Scenario_4_500_0.4_25_1_164512_25_2,164512
2,500,400000,250,0.4,2,25,Scenario_4_500_0.4_25_2,Scenario_4_500_0.4_25_2_400000_25_2,yes,Scenario_4_500_0.4_25_2_159884_25_2,159884
2,500,400000,250,0.4,3,25,Scenario_4_500_0.4_25_3,Scenario_4_500_0.4_25_3_400000_25_2,yes,Scenario_4_500_0.4_25_3_166649_25_2,166649
2,500,400000,250,0.4,4,25,Scenario_4_500_0.4_25_4,Scenario_4_500_0.4_25_4_400000_25_2,yes,Scenario_4_500_0.4_25_4_165296_25_2,165296
2,500,400000,250,0.4,5,25,Scenario_4_500_0.4_25_5,Scenario_4_500_0.4_25_5_400000_25_2,yes,Scenario_4_500_0.4_25_5_163522_25_2,163522
2,500,400000,250,0.4,6,25,Scenario_4_500_0.4_25_6,Scenario_4_500_0.4_25_6_400000_25_2,yes,Scenario_4_500_0.4_25_6_163522_25_2,163522
2,500,400000,250,0.4,7,25,Scenario_4_500_0.4_25_7,Scenario_4_500_0.4_25_7_400000_25_2,yes,Scenario_4_500_0.4_25_7_167973_25_2,167973
2,500,400000,250,0.4,8,25,Scenario_4_500_0.4_25_8,Scenario_4_500_0.4_25_8_400000_25_2,yes,Scenario_4_500_0.4_25_8_166831_25_2,166831
2,500,400000,250,0.4,9,25,Scenario_4_500_0.4_25_9,Scenario_4_500_0.4_25_9_400000_25_2,yes,Scenario_4_500_0.4_25_9_161495_25_2,161495
2,500,400000,250,0.4,10,25,Scenario_4_500_0.4_25_10,Scenario_4_500_0.4_25_10_400000_25_2,yes,Scenario_4_500_0.4_25_10_161113_25_2,161113
2,500,400000,500,0.4,1,25,Scenario_4_500_0.4_25_1,Scenario_4_500_0.4_25_1_400000_50_2,yes,Scenario_4_500_0.4_25_1_164512_50_2,164512
2,500,400000,500,0.4,2,25,Scenario_4_500_0.4_25_2,Scenario_4_500_0.4_25_2_400000_50_2,yes,Scenario_4_500_0.4_25_2_159884_50_2,159884
2,500,400000,500,0.4,3,25,Scenario_4_500_0.4_25_3,Scenario_4_500_0.4_25_3_400000_50_2,yes,Scenario_4_500_0.4_25_3_166649_50_2,166649
2,500,400000,500,0.4,4,25,Scenario_4_500_0.4_25_4,Scenario_4_500_0.4_25_4_400000_50_2,yes,Scenario_4_500_0.4_25_4_165296_50_2,165296
2,500,400000,500,0.4,5,25,Scenario_4_500_0.4_25_5,Scenario_4_500_0.4_25_5_400000_50_2,yes,Scenario_4_500_0.4_25_5_163522_50_2,163522
2,500,400000,500,0.4,6,25,Scenario_4_500_0.4_25_6,Scenario_4_500_0.4_25_6_400000_50_2,yes,Scenario_4_500_0.4_25_6_163522_50_2,163522
2,500,400000,500,0.4,7,25,Scenario_4_500_0.4_25_7,Scenario_4_500_0.4_25_7_400000_50_2,yes,Scenario_4_500_0.4_25_7_167973_50_2,167973
2,500,400000,500,0.4,8,25,Scenario_4_500_0.4_25_8,Scenario_4_500_0.4_25_8_400000_50_2,yes,Scenario_4_500_0.4_25_8_166831_50_2,166831
2,500,400000,500,0.4,9,25,Scenario_4_500_0.4_25_9,Scenario_4_500_0.4_25_9_400000_50_2,yes,Scenario_4_500_0.4_25_9_161495_50_2,161495
2,500,400000,500,0.4,10,25,Scenario_4_500_0.4_25_10,Scenario_4_500_0.4_25_10_400000_50_2,yes,Scenario_4_500_0.4_25_10_161113_50_2,161113
2,500,400000,1000,0.4,1,25,Scenario_4_500_0.4_25_1,Scenario_4_500_0.4_25_1_400000_100_2,yes,Scenario_4_500_0.4_25_1_164512_100_2,164512
2,500,400000,1000,0.4,2,25,Scenario_4_500_0.4_25_2,Scenario_4_500_0.4_25_2_400000_100_2,yes,Scenario_4_500_0.4_25_2_159884_100_2,159884
2,500,400000,1000,0.4,3,25,Scenario_4_500_0.4_25_3,Scenario_4_500_0.4_25_3_400000_100_2,yes,Scenario_4_500_0.4_25_3_166649_100_2,166649
2,500,400000,1000,0.4,4,25,Scenario_4_500_0.4_25_4,Scenario_4_500_0.4_25_4_400000_100_2,yes,Scenario_4_500_0.4_25_4_165296_100_2,165296
2,500,400000,1000,0.4,5,25,Scenario_4_500_0.4_25_5,Scenario_4_500_0.4_25_5_400000_100_2,yes,Scenario_4_500_0.4_25_5_163522_100_2,163522
2,500,400000,1000,0.4,6,25,Scenario_4_500_0.4_25_6,Scenario_4_500_0.4_25_6_400000_100_2,yes,Scenario_4_500_0.4_25_6_163522_100_2,163522
2,500,400000,1000,0.4,7,25,Scenario_4_500_0.4_25_7,Scenario_4_500_0.4_25_7_400000_100_2,yes,Scenario_4_500_0.4_25_7_167973_100_2,167973
2,500,400000,1000,0.4,8,25,Scenario_4_500_0.4_25_8,Scenario_4_500_0.4_25_8_400000_100_2,yes,Scenario_4_500_0.4_25_8_166831_100_2,166831
2,500,400000,1000,0.4,9,25,Scenario_4_500_0.4_25_9,Scenario_4_500_0.4_25_9_400000_100_2,yes,Scenario_4_500_0.4_25_9_161495_100_2,161495
2,500,400000,1000,0.4,10,25,Scenario_4_500_0.4_25_10,Scenario_4_500_0.4_25_10_400000_100_2,yes,Scenario_4_500_0.4_25_10_161113_100_2,161113
2,500,400000,2500,0.4,1,25,Scenario_4_500_0.4_25_1,Scenario_4_500_0.4_25_1_400000_250_2,yes,Scenario_4_500_0.4_25_1_164512_250_2,164512
2,500,400000,2500,0.4,2,25,Scenario_4_500_0.4_25_2,Scenario_4_500_0.4_25_2_400000_250_2,yes,Scenario_4_500_0.4_25_2_159884_250_2,159884
2,500,400000,2500,0.4,3,25,Scenario_4_500_0.4_25_3,Scenario_4_500_0.4_25_3_400000_250_2,yes,Scenario_4_500_0.4_25_3_166649_250_2,166649
2,500,400000,2500,0.4,4,25,Scenario_4_500_0.4_25_4,Scenario_4_500_0.4_25_4_400000_250_2,yes,Scenario_4_500_0.4_25_4_165296_250_2,165296
2,500,400000,2500,0.4,5,25,Scenario_4_500_0.4_25_5,Scenario_4_500_0.4_25_5_400000_250_2,yes,Scenario_4_500_0.4_25_5_163522_250_2,163522
2,500,400000,2500,0.4,6,25,Scenario_4_500_0.4_25_6,Scenario_4_500_0.4_25_6_400000_250_2,yes,Scenario_4_500_0.4_25_6_163522_250_2,163522
2,500,400000,2500,0.4,7,25,Scenario_4_500_0.4_25_7,Scenario_4_500_0.4_25_7_400000_250_2,yes,Scenario_4_500_0.4_25_7_167973_250_2,167973
2,500,400000,2500,0.4,8,25,Scenario_4_500_0.4_25_8,Scenario_4_500_0.4_25_8_400000_250_2,yes,Scenario_4_500_0.4_25_8_166831_250_2,166831
2,500,400000,2500,0.4,9,25,Scenario_4_500_0.4_25_9,Scenario_4_500_0.4_25_9_400000_250_2,yes,Scenario_4_500_0.4_25_9_161495_250_2,161495
2,500,400000,2500,0.4,10,25,Scenario_4_500_0.4_25_10,Scenario_4_500_0.4_25_10_400000_250_2,yes,Scenario_4_500_0.4_25_10_161113_250_2,161113
2,500,400000,5000,0.4,1,25,Scenario_4_500_0.4_25_1,Scenario_4_500_0.4_25_1_400000_500_2,yes,Scenario_4_500_0.4_25_1_164512_500_2,164512
2,500,400000,5000,0.4,2,25,Scenario_4_500_0.4_25_2,Scenario_4_500_0.4_25_2_400000_500_2,yes,Scenario_4_500_0.4_25_2_159884_500_2,159884
2,500,400000,5000,0.4,3,25,Scenario_4_500_0.4_25_3,Scenario_4_500_0.4_25_3_400000_500_2,yes,Scenario_4_500_0.4_25_3_166649_500_2,166649
2,500,400000,5000,0.4,4,25,Scenario_4_500_0.4_25_4,Scenario_4_500_0.4_25_4_400000_500_2,yes,Scenario_4_500_0.4_25_4_165296_500_2,165296
2,500,400000,5000,0.4,5,25,Scenario_4_500_0.4_25_5,Scenario_4_500_0.4_25_5_400000_500_2,yes,Scenario_4_500_0.4_25_5_163522_500_2,163522
2,500,400000,5000,0.4,6,25,Scenario_4_500_0.4_25_6,Scenario_4_500_0.4_25_6_400000_500_2,yes,Scenario_4_500_0.4_25_6_163522_500_2,163522
2,500,400000,5000,0.4,7,25,Scenario_4_500_0.4_25_7,Scenario_4_500_0.4_25_7_400000_500_2,yes,Scenario_4_500_0.4_25_7_167973_500_2,167973
2,500,400000,5000,0.4,8,25,Scenario_4_500_0.4_25_8,Scenario_4_500_0.4_25_8_400000_500_2,yes,Scenario_4_500_0.4_25_8_166831_500_2,166831
2,500,400000,5000,0.4,9,25,Scenario_4_500_0.4_25_9,Scenario_4_500_0.4_25_9_400000_500_2,yes,Scenario_4_500_0.4_25_9_161495_500_2,161495
2,500,400000,5000,0.4,10,25,Scenario_4_500_0.4_25_10,Scenario_4_500_0.4_25_10_400000_500_2,yes,Scenario_4_500_0.4_25_10_161113_500_2,161113
3,500,5000,250,0.4,1,25,Scenario_4_500_0.4_25_1,Scenario_4_500_0.4_25_1_5000_25_3,yes,Scenario_4_500_0.4_25_1_5000_25_3,5000
3,500,5000,250,0.4,2,25,Scenario_4_500_0.4_25_2,Scenario_4_500_0.4_25_2_5000_25_3,yes,Scenario_4_500_0.4_25_2_5000_25_3,5000
3,500,5000,250,0.4,3,25,Scenario_4_500_0.4_25_3,Scenario_4_500_0.4_25_3_5000_25_3,yes,Scenario_4_500_0.4_25_3_5000_25_3,5000
3,500,5000,250,0.4,4,25,Scenario_4_500_0.4_25_4,Scenario_4_500_0.4_25_4_5000_25_3,yes,Scenario_4_500_0.4_25_4_5000_25_3,5000
3,500,5000,250,0.4,5,25,Scenario_4_500_0.4_25_5,Scenario_4_500_0.4_25_5_5000_25_3,yes,Scenario_4_500_0.4_25_5_5000_25_3,5000
3,500,5000,250,0.4,6,25,Scenario_4_500_0.4_25_6,Scenario_4_500_0.4_25_6_5000_25_3,yes,Scenario_4_500_0.4_25_6_5000_25_3,5000
3,500,5000,250,0.4,7,25,Scenario_4_500_0.4_25_7,Scenario_4_500_0.4_25_7_5000_25_3,yes,Scenario_4_500_0.4_25_7_5000_25_3,5000
3,500,5000,250,0.4,8,25,Scenario_4_500_0.4_25_8,Scenario_4_500_0.4_25_8_5000_25_3,yes,Scenario_4_500_0.4_25_8_5000_25_3,5000
3,500,5000,250,0.4,9,25,Scenario_4_500_0.4_25_9,Scenario_4_500_0.4_25_9_5000_25_3,yes,Scenario_4_500_0.4_25_9_5000_25_3,5000
3,500,5000,250,0.4,10,25,Scenario_4_500_0.4_25_10,Scenario_4_500_0.4_25_10_5000_25_3,yes,Scenario_4_500_0.4_25_10_5000_25_3,5000
3,500,5000,500,0.4,1,25,Scenario_4_500_0.4_25_1,Scenario_4_500_0.4_25_1_5000_50_3,yes,Scenario_4_500_0.4_25_1_5000_50_3,5000
3,500,5000,500,0.4,2,25,Scenario_4_500_0.4_25_2,Scenario_4_500_0.4_25_2_5000_50_3,yes,Scenario_4_500_0.4_25_2_5000_50_3,5000
3,500,5000,500,0.4,3,25,Scenario_4_500_0.4_25_3,Scenario_4_500_0.4_25_3_5000_50_3,yes,Scenario_4_500_0.4_25_3_5000_50_3,5000
3,500,5000,500,0.4,4,25,Scenario_4_500_0.4_25_4,Scenario_4_500_0.4_25_4_5000_50_3,yes,Scenario_4_500_0.4_25_4_5000_50_3,5000
3,500,5000,500,0.4,5,25,Scenario_4_500_0.4_25_5,Scenario_4_500_0.4_25_5_5000_50_3,yes,Scenario_4_500_0.4_25_5_5000_50_3,5000
3,500,5000,500,0.4,6,25,Scenario_4_500_0.4_25_6,Scenario_4_500_0.4_25_6_5000_50_3,yes,Scenario_4_500_0.4_25_6_5000_50_3,5000
3,500,5000,500,0.4,7,25,Scenario_4_500_0.4_25_7,Scenario_4_500_0.4_25_7_5000_50_3,yes,Scenario_4_500_0.4_25_7_5000_50_3,5000
3,500,5000,500,0.4,8,25,Scenario_4_500_0.4_25_8,Scenario_4_500_0.4_25_8_5000_50_3,yes,Scenario_4_500_0.4_25_8_5000_50_3,5000
3,500,5000,500,0.4,9,25,Scenario_4_500_0.4_25_9,Scenario_4_500_0.4_25_9_5000_50_3,yes,Scenario_4_500_0.4_25_9_5000_50_3,5000
3,500,5000,500,0.4,10,25,Scenario_4_500_0.4_25_10,Scenario_4_500_0.4_25_10_5000_50_3,yes,Scenario_4_500_0.4_25_10_5000_50_3,5000
3,500,5000,1000,0.4,1,25,Scenario_4_500_0.4_25_1,Scenario_4_500_0.4_25_1_5000_100_3,yes,Scenario_4_500_0.4_25_1_5000_100_3,5000
3,500,5000,1000,0.4,2,25,Scenario_4_500_0.4_25_2,Scenario_4_500_0.4_25_2_5000_100_3,yes,Scenario_4_500_0.4_25_2_5000_100_3,5000
3,500,5000,1000,0.4,3,25,Scenario_4_500_0.4_25_3,Scenario_4_500_0.4_25_3_5000_100_3,yes,Scenario_4_500_0.4_25_3_5000_100_3,5000
3,500,5000,1000,0.4,4,25,Scenario_4_500_0.4_25_4,Scenario_4_500_0.4_25_4_5000_100_3,yes,Scenario_4_500_0.4_25_4_5000_100_3,5000
3,500,5000,1000,0.4,5,25,Scenario_4_500_0.4_25_5,Scenario_4_500_0.4_25_5_5000_100_3,yes,Scenario_4_500_0.4_25_5_5000_100_3,5000
3,500,5000,1000,0.4,6,25,Scenario_4_500_0.4_25_6,Scenario_4_500_0.4_25_6_5000_100_3,yes,Scenario_4_500_0.4_25_6_5000_100_3,5000
3,500,5000,1000,0.4,7,25,Scenario_4_500_0.4_25_7,Scenario_4_500_0.4_25_7_5000_100_3,yes,Scenario_4_500_0.4_25_7_5000_100_3,5000
3,500,5000,1000,0.4,8,25,Scenario_4_500_0.4_25_8,Scenario_4_500_0.4_25_8_5000_100_3,yes,Scenario_4_500_0.4_25_8_5000_100_3,5000
3,500,5000,1000,0.4,9,25,Scenario_4_500_0.4_25_9,Scenario_4_500_0.4_25_9_5000_100_3,yes,Scenario_4_500_0.4_25_9_5000_100_3,5000
3,500,5000,1000,0.4,10,25,Scenario_4_500_0.4_25_10,Scenario_4_500_0.4_25_10_5000_100_3,yes,Scenario_4_500_0.4_25_10_5000_100_3,5000
3,500,5000,2500,0.4,1,25,Scenario_4_500_0.4_25_1,Scenario_4_500_0.4_25_1_5000_250_3,yes,Scenario_4_500_0.4_25_1_5000_250_3,5000
3,500,5000,2500,0.4,2,25,Scenario_4_500_0.4_25_2,Scenario_4_500_0.4_25_2_5000_250_3,yes,Scenario_4_500_0.4_25_2_5000_250_3,5000
3,500,5000,2500,0.4,3,25,Scenario_4_500_0.4_25_3,Scenario_4_500_0.4_25_3_5000_250_3,yes,Scenario_4_500_0.4_25_3_5000_250_3,5000
3,500,5000,2500,0.4,4,25,Scenario_4_500_0.4_25_4,Scenario_4_500_0.4_25_4_5000_250_3,yes,Scenario_4_500_0.4_25_4_5000_250_3,5000
3,500,5000,2500,0.4,5,25,Scenario_4_500_0.4_25_5,Scenario_4_500_0.4_25_5_5000_250_3,yes,Scenario_4_500_0.4_25_5_5000_250_3,5000
3,500,5000,2500,0.4,6,25,Scenario_4_500_0.4_25_6,Scenario_4_500_0.4_25_6_5000_250_3,yes,Scenario_4_500_0.4_25_6_5000_250_3,5000
3,500,5000,2500,0.4,7,25,Scenario_4_500_0.4_25_7,Scenario_4_500_0.4_25_7_5000_250_3,yes,Scenario_4_500_0.4_25_7_5000_250_3,5000
3,500,5000,2500,0.4,8,25,Scenario_4_500_0.4_25_8,Scenario_4_500_0.4_25_8_5000_250_3,yes,Scenario_4_500_0.4_25_8_5000_250_3,5000
3,500,5000,2500,0.4,9,25,Scenario_4_500_0.4_25_9,Scenario_4_500_0.4_25_9_5000_250_3,yes,Scenario_4_500_0.4_25_9_5000_250_3,5000
3,500,5000,2500,0.4,10,25,Scenario_4_500_0.4_25_10,Scenario_4_500_0.4_25_10_5000_250_3,yes,Scenario_4_500_0.4_25_10_5000_250_3,5000
3,500,5000,5000,0.4,1,25,Scenario_4_500_0.4_25_1,Scenario_4_500_0.4_25_1_5000_500_3,yes,Scenario_4_500_0.4_25_1_5000_500_3,5000
3,500,5000,5000,0.4,2,25,Scenario_4_500_0.4_25_2,Scenario_4_500_0.4_25_2_5000_500_3,yes,Scenario_4_500_0.4_25_2_5000_500_3,5000
3,500,5000,5000,0.4,3,25,Scenario_4_500_0.4_25_3,Scenario_4_500_0.4_25_3_5000_500_3,yes,Scenario_4_500_0.4_25_3_5000_500_3,5000
3,500,5000,5000,0.4,4,25,Scenario_4_500_0.4_25_4,Scenario_4_500_0.4_25_4_5000_500_3,yes,Scenario_4_500_0.4_25_4_5000_500_3,5000
3,500,5000,5000,0.4,5,25,Scenario_4_500_0.4_25_5,Scenario_4_500_0.4_25_5_5000_500_3,yes,Scenario_4_500_0.4_25_5_5000_500_3,5000
3,500,5000,5000,0.4,6,25,Scenario_4_500_0.4_25_6,Scenario_4_500_0.4_25_6_5000_500_3,yes,Scenario_4_500_0.4_25_6_5000_500_3,5000
3,500,5000,5000,0.4,7,25,Scenario_4_500_0.4_25_7,Scenario_4_500_0.4_25_7_5000_500_3,yes,Scenario_4_500_0.4_25_7_5000_500_3,5000
3,500,5000,5000,0.4,8,25,Scenario_4_500_0.4_25_8,Scenario_4_500_0.4_25_8_5000_500_3,yes,Scenario_4_500_0.4_25_8_5000_500_3,5000
3,500,5000,5000,0.4,9,25,Scenario_4_500_0.4_25_9,Scenario_4_500_0.4_25_9_5000_500_3,yes,Scenario_4_500_0.4_25_9_5000_500_3,5000
3,500,5000,5000,0.4,10,25,Scenario_4_500_0.4_25_10,Scenario_4_500_0.4_25_10_5000_500_3,yes,Scenario_4_500_0.4_25_10_5000_500_3,5000
3,500,20000,250,0.4,1,25,Scenario_4_500_0.4_25_1,Scenario_4_500_0.4_25_1_20000_25_3,yes,Scenario_4_500_0.4_25_1_20000_25_3,20000
3,500,20000,250,0.4,2,25,Scenario_4_500_0.4_25_2,Scenario_4_500_0.4_25_2_20000_25_3,yes,Scenario_4_500_0.4_25_2_20000_25_3,20000
3,500,20000,250,0.4,3,25,Scenario_4_500_0.4_25_3,Scenario_4_500_0.4_25_3_20000_25_3,yes,Scenario_4_500_0.4_25_3_20000_25_3,20000
3,500,20000,250,0.4,4,25,Scenario_4_500_0.4_25_4,Scenario_4_500_0.4_25_4_20000_25_3,yes,Scenario_4_500_0.4_25_4_20000_25_3,20000
3,500,20000,250,0.4,5,25,Scenario_4_500_0.4_25_5,Scenario_4_500_0.4_25_5_20000_25_3,yes,Scenario_4_500_0.4_25_5_20000_25_3,20000
3,500,20000,250,0.4,6,25,Scenario_4_500_0.4_25_6,Scenario_4_500_0.4_25_6_20000_25_3,yes,Scenario_4_500_0.4_25_6_20000_25_3,20000
3,500,20000,250,0.4,7,25,Scenario_4_500_0.4_25_7,Scenario_4_500_0.4_25_7_20000_25_3,yes,Scenario_4_500_0.4_25_7_20000_25_3,20000
3,500,20000,250,0.4,8,25,Scenario_4_500_0.4_25_8,Scenario_4_500_0.4_25_8_20000_25_3,yes,Scenario_4_500_0.4_25_8_20000_25_3,20000
3,500,20000,250,0.4,9,25,Scenario_4_500_0.4_25_9,Scenario_4_500_0.4_25_9_20000_25_3,yes,Scenario_4_500_0.4_25_9_20000_25_3,20000
3,500,20000,250,0.4,10,25,Scenario_4_500_0.4_25_10,Scenario_4_500_0.4_25_10_20000_25_3,yes,Scenario_4_500_0.4_25_10_20000_25_3,20000
3,500,20000,500,0.4,1,25,Scenario_4_500_0.4_25_1,Scenario_4_500_0.4_25_1_20000_50_3,yes,Scenario_4_500_0.4_25_1_20000_50_3,20000
3,500,20000,500,0.4,2,25,Scenario_4_500_0.4_25_2,Scenario_4_500_0.4_25_2_20000_50_3,yes,Scenario_4_500_0.4_25_2_20000_50_3,20000
3,500,20000,500,0.4,3,25,Scenario_4_500_0.4_25_3,Scenario_4_500_0.4_25_3_20000_50_3,yes,Scenario_4_500_0.4_25_3_20000_50_3,20000
3,500,20000,500,0.4,4,25,Scenario_4_500_0.4_25_4,Scenario_4_500_0.4_25_4_20000_50_3,yes,Scenario_4_500_0.4_25_4_20000_50_3,20000
3,500,20000,500,0.4,5,25,Scenario_4_500_0.4_25_5,Scenario_4_500_0.4_25_5_20000_50_3,yes,Scenario_4_500_0.4_25_5_20000_50_3,20000
3,500,20000,500,0.4,6,25,Scenario_4_500_0.4_25_6,Scenario_4_500_0.4_25_6_20000_50_3,yes,Scenario_4_500_0.4_25_6_20000_50_3,20000
3,500,20000,500,0.4,7,25,Scenario_4_500_0.4_25_7,Scenario_4_500_0.4_25_7_20000_50_3,yes,Scenario_4_500_0.4_25_7_20000_50_3,20000
3,500,20000,500,0.4,8,25,Scenario_4_500_0.4_25_8,Scenario_4_500_0.4_25_8_20000_50_3,yes,Scenario_4_500_0.4_25_8_20000_50_3,20000
3,500,20000,500,0.4,9,25,Scenario_4_500_0.4_25_9,Scenario_4_500_0.4_25_9_20000_50_3,yes,Scenario_4_500_0.4_25_9_20000_50_3,20000
3,500,20000,500,0.4,10,25,Scenario_4_500_0.4_25_10,Scenario_4_500_0.4_25_10_20000_50_3,yes,Scenario_4_500_0.4_25_10_20000_50_3,20000
3,500,20000,1000,0.4,1,25,Scenario_4_500_0.4_25_1,Scenario_4_500_0.4_25_1_20000_100_3,yes,Scenario_4_500_0.4_25_1_20000_100_3,20000
3,500,20000,1000,0.4,2,25,Scenario_4_500_0.4_25_2,Scenario_4_500_0.4_25_2_20000_100_3,yes,Scenario_4_500_0.4_25_2_20000_100_3,20000
3,500,20000,1000,0.4,3,25,Scenario_4_500_0.4_25_3,Scenario_4_500_0.4_25_3_20000_100_3,yes,Scenario_4_500_0.4_25_3_20000_100_3,20000
3,500,20000,1000,0.4,4,25,Scenario_4_500_0.4_25_4,Scenario_4_500_0.4_25_4_20000_100_3,yes,Scenario_4_500_0.4_25_4_20000_100_3,20000
3,500,20000,1000,0.4,5,25,Scenario_4_500_0.4_25_5,Scenario_4_500_0.4_25_5_20000_100_3,yes,Scenario_4_500_0.4_25_5_20000_100_3,20000
3,500,20000,1000,0.4,6,25,Scenario_4_500_0.4_25_6,Scenario_4_500_0.4_25_6_20000_100_3,yes,Scenario_4_500_0.4_25_6_20000_100_3,20000
3,500,20000,1000,0.4,7,25,Scenario_4_500_0.4_25_7,Scenario_4_500_0.4_25_7_20000_100_3,yes,Scenario_4_500_0.4_25_7_20000_100_3,20000
3,500,20000,1000,0.4,8,25,Scenario_4_500_0.4_25_8,Scenario_4_500_0.4_25_8_20000_100_3,yes,Scenario_4_500_0.4_25_8_20000_100_3,20000
3,500,20000,1000,0.4,9,25,Scenario_4_500_0.4_25_9,Scenario_4_500_0.4_25_9_20000_100_3,yes,Scenario_4_500_0.4_25_9_20000_100_3,20000
3,500,20000,1000,0.4,10,25,Scenario_4_500_0.4_25_10,Scenario_4_500_0.4_25_10_20000_100_3,yes,Scenario_4_500_0.4_25_10_20000_100_3,20000
3,500,20000,2500,0.4,1,25,Scenario_4_500_0.4_25_1,Scenario_4_500_0.4_25_1_20000_250_3,yes,Scenario_4_500_0.4_25_1_20000_250_3,20000
