Subset.Within.Iteration,HistN,Nsnps,Nids,heritability,Iteration,Ngenerations,Title,Full.Iteration.ID,Data.Available,File.ID,True.Nsnps
2,25000,50000,500,0.4,7,3,Scenario_2_25000_0.4_3_7,Scenario_2_25000_0.4_3_7_50000_500_2,yes,Scenario_2_25000_0.4_3_7_50000_500_2,50000
2,25000,50000,500,0.4,8,3,Scenario_2_25000_0.4_3_8,Scenario_2_25000_0.4_3_8_50000_500_2,yes,Scenario_2_25000_0.4_3_8_50000_500_2,50000
2,25000,50000,500,0.4,9,3,Scenario_2_25000_0.4_3_9,Scenario_2_25000_0.4_3_9_50000_500_2,yes,Scenario_2_25000_0.4_3_9_50000_500_2,50000
2,25000,50000,500,0.4,10,3,Scenario_2_25000_0.4_3_10,Scenario_2_25000_0.4_3_10_50000_500_2,yes,Scenario_2_25000_0.4_3_10_50000_500_2,50000
2,25000,50000,1000,0.4,1,3,Scenario_2_25000_0.4_3_1,Scenario_2_25000_0.4_3_1_50000_1000_2,yes,Scenario_2_25000_0.4_3_1_50000_1000_2,50000
2,25000,50000,1000,0.4,2,3,Scenario_2_25000_0.4_3_2,Scenario_2_25000_0.4_3_2_50000_1000_2,yes,Scenario_2_25000_0.4_3_2_50000_1000_2,50000
2,25000,50000,1000,0.4,3,3,Scenario_2_25000_0.4_3_3,Scenario_2_25000_0.4_3_3_50000_1000_2,yes,Scenario_2_25000_0.4_3_3_50000_1000_2,50000
2,25000,50000,1000,0.4,4,3,Scenario_2_25000_0.4_3_4,Scenario_2_25000_0.4_3_4_50000_1000_2,yes,Scenario_2_25000_0.4_3_4_50000_1000_2,50000
2,25000,50000,1000,0.4,5,3,Scenario_2_25000_0.4_3_5,Scenario_2_25000_0.4_3_5_50000_1000_2,yes,Scenario_2_25000_0.4_3_5_50000_1000_2,50000
2,25000,50000,1000,0.4,6,3,Scenario_2_25000_0.4_3_6,Scenario_2_25000_0.4_3_6_50000_1000_2,yes,Scenario_2_25000_0.4_3_6_50000_1000_2,50000
2,25000,50000,1000,0.4,7,3,Scenario_2_25000_0.4_3_7,Scenario_2_25000_0.4_3_7_50000_1000_2,yes,Scenario_2_25000_0.4_3_7_50000_1000_2,50000
2,25000,50000,1000,0.4,8,3,Scenario_2_25000_0.4_3_8,Scenario_2_25000_0.4_3_8_50000_1000_2,yes,Scenario_2_25000_0.4_3_8_50000_1000_2,50000
2,25000,50000,1000,0.4,9,3,Scenario_2_25000_0.4_3_9,Scenario_2_25000_0.4_3_9_50000_1000_2,yes,Scenario_2_25000_0.4_3_9_50000_1000_2,50000
2,25000,50000,1000,0.4,10,3,Scenario_2_25000_0.4_3_10,Scenario_2_25000_0.4_3_10_50000_1000_2,yes,Scenario_2_25000_0.4_3_10_50000_1000_2,50000
2,25000,50000,2500,0.4,1,3,Scenario_2_25000_0.4_3_1,Scenario_2_25000_0.4_3_1_50000_2500_2,yes,Scenario_2_25000_0.4_3_1_50000_2500_2,50000
2,25000,50000,2500,0.4,2,3,Scenario_2_25000_0.4_3_2,Scenario_2_25000_0.4_3_2_50000_2500_2,yes,Scenario_2_25000_0.4_3_2_50000_2500_2,50000
2,25000,50000,2500,0.4,3,3,Scenario_2_25000_0.4_3_3,Scenario_2_25000_0.4_3_3_50000_2500_2,yes,Scenario_2_25000_0.4_3_3_50000_2500_2,50000
2,25000,50000,2500,0.4,4,3,Scenario_2_25000_0.4_3_4,Scenario_2_25000_0.4_3_4_50000_2500_2,yes,Scenario_2_25000_0.4_3_4_50000_2500_2,50000
2,25000,50000,2500,0.4,5,3,Scenario_2_25000_0.4_3_5,Scenario_2_25000_0.4_3_5_50000_2500_2,yes,Scenario_2_25000_0.4_3_5_50000_2500_2,50000
2,25000,50000,2500,0.4,6,3,Scenario_2_25000_0.4_3_6,Scenario_2_25000_0.4_3_6_50000_2500_2,yes,Scenario_2_25000_0.4_3_6_50000_2500_2,50000
2,25000,50000,2500,0.4,7,3,Scenario_2_25000_0.4_3_7,Scenario_2_25000_0.4_3_7_50000_2500_2,yes,Scenario_2_25000_0.4_3_7_50000_2500_2,50000
2,25000,50000,2500,0.4,8,3,Scenario_2_25000_0.4_3_8,Scenario_2_25000_0.4_3_8_50000_2500_2,yes,Scenario_2_25000_0.4_3_8_50000_2500_2,50000
2,25000,50000,2500,0.4,9,3,Scenario_2_25000_0.4_3_9,Scenario_2_25000_0.4_3_9_50000_2500_2,yes,Scenario_2_25000_0.4_3_9_50000_2500_2,50000
2,25000,50000,2500,0.4,10,3,Scenario_2_25000_0.4_3_10,Scenario_2_25000_0.4_3_10_50000_2500_2,yes,Scenario_2_25000_0.4_3_10_50000_2500_2,50000
2,25000,50000,5000,0.4,1,3,Scenario_2_25000_0.4_3_1,Scenario_2_25000_0.4_3_1_50000_5000_2,yes,Scenario_2_25000_0.4_3_1_50000_5000_2,50000
2,25000,50000,5000,0.4,2,3,Scenario_2_25000_0.4_3_2,Scenario_2_25000_0.4_3_2_50000_5000_2,yes,Scenario_2_25000_0.4_3_2_50000_5000_2,50000
2,25000,50000,5000,0.4,3,3,Scenario_2_25000_0.4_3_3,Scenario_2_25000_0.4_3_3_50000_5000_2,yes,Scenario_2_25000_0.4_3_3_50000_5000_2,50000
2,25000,50000,5000,0.4,4,3,Scenario_2_25000_0.4_3_4,Scenario_2_25000_0.4_3_4_50000_5000_2,yes,Scenario_2_25000_0.4_3_4_50000_5000_2,50000
2,25000,50000,5000,0.4,5,3,Scenario_2_25000_0.4_3_5,Scenario_2_25000_0.4_3_5_50000_5000_2,yes,Scenario_2_25000_0.4_3_5_50000_5000_2,50000
2,25000,50000,5000,0.4,6,3,Scenario_2_25000_0.4_3_6,Scenario_2_25000_0.4_3_6_50000_5000_2,yes,Scenario_2_25000_0.4_3_6_50000_5000_2,50000
2,25000,50000,5000,0.4,7,3,Scenario_2_25000_0.4_3_7,Scenario_2_25000_0.4_3_7_50000_5000_2,yes,Scenario_2_25000_0.4_3_7_50000_5000_2,50000
2,25000,50000,5000,0.4,8,3,Scenario_2_25000_0.4_3_8,Scenario_2_25000_0.4_3_8_50000_5000_2,yes,Scenario_2_25000_0.4_3_8_50000_5000_2,50000
2,25000,50000,5000,0.4,9,3,Scenario_2_25000_0.4_3_9,Scenario_2_25000_0.4_3_9_50000_5000_2,yes,Scenario_2_25000_0.4_3_9_50000_5000_2,50000
2,25000,50000,5000,0.4,10,3,Scenario_2_25000_0.4_3_10,Scenario_2_25000_0.4_3_10_50000_5000_2,yes,Scenario_2_25000_0.4_3_10_50000_5000_2,50000
2,25000,100000,250,0.4,1,3,Scenario_2_25000_0.4_3_1,Scenario_2_25000_0.4_3_1_100000_250_2,yes,Scenario_2_25000_0.4_3_1_100000_250_2,100000
2,25000,100000,250,0.4,2,3,Scenario_2_25000_0.4_3_2,Scenario_2_25000_0.4_3_2_100000_250_2,yes,Scenario_2_25000_0.4_3_2_100000_250_2,100000
2,25000,100000,250,0.4,3,3,Scenario_2_25000_0.4_3_3,Scenario_2_25000_0.4_3_3_100000_250_2,yes,Scenario_2_25000_0.4_3_3_100000_250_2,100000
2,25000,100000,250,0.4,4,3,Scenario_2_25000_0.4_3_4,Scenario_2_25000_0.4_3_4_100000_250_2,yes,Scenario_2_25000_0.4_3_4_100000_250_2,100000
2,25000,100000,250,0.4,5,3,Scenario_2_25000_0.4_3_5,Scenario_2_25000_0.4_3_5_100000_250_2,yes,Scenario_2_25000_0.4_3_5_100000_250_2,100000
2,25000,100000,250,0.4,6,3,Scenario_2_25000_0.4_3_6,Scenario_2_25000_0.4_3_6_100000_250_2,yes,Scenario_2_25000_0.4_3_6_100000_250_2,100000
2,25000,100000,250,0.4,7,3,Scenario_2_25000_0.4_3_7,Scenario_2_25000_0.4_3_7_100000_250_2,yes,Scenario_2_25000_0.4_3_7_100000_250_2,100000
2,25000,100000,250,0.4,8,3,Scenario_2_25000_0.4_3_8,Scenario_2_25000_0.4_3_8_100000_250_2,yes,Scenario_2_25000_0.4_3_8_100000_250_2,100000
2,25000,100000,250,0.4,9,3,Scenario_2_25000_0.4_3_9,Scenario_2_25000_0.4_3_9_100000_250_2,yes,Scenario_2_25000_0.4_3_9_100000_250_2,100000
2,25000,100000,250,0.4,10,3,Scenario_2_25000_0.4_3_10,Scenario_2_25000_0.4_3_10_100000_250_2,yes,Scenario_2_25000_0.4_3_10_100000_250_2,100000
2,25000,100000,500,0.4,1,3,Scenario_2_25000_0.4_3_1,Scenario_2_25000_0.4_3_1_100000_500_2,yes,Scenario_2_25000_0.4_3_1_100000_500_2,100000
2,25000,100000,500,0.4,2,3,Scenario_2_25000_0.4_3_2,Scenario_2_25000_0.4_3_2_100000_500_2,yes,Scenario_2_25000_0.4_3_2_100000_500_2,100000
2,25000,100000,500,0.4,3,3,Scenario_2_25000_0.4_3_3,Scenario_2_25000_0.4_3_3_100000_500_2,yes,Scenario_2_25000_0.4_3_3_100000_500_2,100000
2,25000,100000,500,0.4,4,3,Scenario_2_25000_0.4_3_4,Scenario_2_25000_0.4_3_4_100000_500_2,yes,Scenario_2_25000_0.4_3_4_100000_500_2,100000
2,25000,100000,500,0.4,5,3,Scenario_2_25000_0.4_3_5,Scenario_2_25000_0.4_3_5_100000_500_2,yes,Scenario_2_25000_0.4_3_5_100000_500_2,100000
2,25000,100000,500,0.4,6,3,Scenario_2_25000_0.4_3_6,Scenario_2_25000_0.4_3_6_100000_500_2,yes,Scenario_2_25000_0.4_3_6_100000_500_2,100000
2,25000,100000,500,0.4,7,3,Scenario_2_25000_0.4_3_7,Scenario_2_25000_0.4_3_7_100000_500_2,yes,Scenario_2_25000_0.4_3_7_100000_500_2,100000
2,25000,100000,500,0.4,8,3,Scenario_2_25000_0.4_3_8,Scenario_2_25000_0.4_3_8_100000_500_2,yes,Scenario_2_25000_0.4_3_8_100000_500_2,100000
2,25000,100000,500,0.4,9,3,Scenario_2_25000_0.4_3_9,Scenario_2_25000_0.4_3_9_100000_500_2,yes,Scenario_2_25000_0.4_3_9_100000_500_2,100000
2,25000,100000,500,0.4,10,3,Scenario_2_25000_0.4_3_10,Scenario_2_25000_0.4_3_10_100000_500_2,yes,Scenario_2_25000_0.4_3_10_100000_500_2,100000
2,25000,100000,1000,0.4,1,3,Scenario_2_25000_0.4_3_1,Scenario_2_25000_0.4_3_1_100000_1000_2,yes,Scenario_2_25000_0.4_3_1_100000_1000_2,100000
2,25000,100000,1000,0.4,2,3,Scenario_2_25000_0.4_3_2,Scenario_2_25000_0.4_3_2_100000_1000_2,yes,Scenario_2_25000_0.4_3_2_100000_1000_2,100000
2,25000,100000,1000,0.4,3,3,Scenario_2_25000_0.4_3_3,Scenario_2_25000_0.4_3_3_100000_1000_2,yes,Scenario_2_25000_0.4_3_3_100000_1000_2,100000
2,25000,100000,1000,0.4,4,3,Scenario_2_25000_0.4_3_4,Scenario_2_25000_0.4_3_4_100000_1000_2,yes,Scenario_2_25000_0.4_3_4_100000_1000_2,100000
2,25000,100000,1000,0.4,5,3,Scenario_2_25000_0.4_3_5,Scenario_2_25000_0.4_3_5_100000_1000_2,yes,Scenario_2_25000_0.4_3_5_100000_1000_2,100000
2,25000,100000,1000,0.4,6,3,Scenario_2_25000_0.4_3_6,Scenario_2_25000_0.4_3_6_100000_1000_2,yes,Scenario_2_25000_0.4_3_6_100000_1000_2,100000
2,25000,100000,1000,0.4,7,3,Scenario_2_25000_0.4_3_7,Scenario_2_25000_0.4_3_7_100000_1000_2,yes,Scenario_2_25000_0.4_3_7_100000_1000_2,100000
2,25000,100000,1000,0.4,8,3,Scenario_2_25000_0.4_3_8,Scenario_2_25000_0.4_3_8_100000_1000_2,yes,Scenario_2_25000_0.4_3_8_100000_1000_2,100000
2,25000,100000,1000,0.4,9,3,Scenario_2_25000_0.4_3_9,Scenario_2_25000_0.4_3_9_100000_1000_2,yes,Scenario_2_25000_0.4_3_9_100000_1000_2,100000
2,25000,100000,1000,0.4,10,3,Scenario_2_25000_0.4_3_10,Scenario_2_25000_0.4_3_10_100000_1000_2,yes,Scenario_2_25000_0.4_3_10_100000_1000_2,100000
2,25000,100000,2500,0.4,1,3,Scenario_2_25000_0.4_3_1,Scenario_2_25000_0.4_3_1_100000_2500_2,yes,Scenario_2_25000_0.4_3_1_100000_2500_2,100000
2,25000,100000,2500,0.4,2,3,Scenario_2_25000_0.4_3_2,Scenario_2_25000_0.4_3_2_100000_2500_2,yes,Scenario_2_25000_0.4_3_2_100000_2500_2,100000
2,25000,100000,2500,0.4,3,3,Scenario_2_25000_0.4_3_3,Scenario_2_25000_0.4_3_3_100000_2500_2,yes,Scenario_2_25000_0.4_3_3_100000_2500_2,100000
2,25000,100000,2500,0.4,4,3,Scenario_2_25000_0.4_3_4,Scenario_2_25000_0.4_3_4_100000_2500_2,yes,Scenario_2_25000_0.4_3_4_100000_2500_2,100000
2,25000,100000,2500,0.4,5,3,Scenario_2_25000_0.4_3_5,Scenario_2_25000_0.4_3_5_100000_2500_2,yes,Scenario_2_25000_0.4_3_5_100000_2500_2,100000
2,25000,100000,2500,0.4,6,3,Scenario_2_25000_0.4_3_6,Scenario_2_25000_0.4_3_6_100000_2500_2,yes,Scenario_2_25000_0.4_3_6_100000_2500_2,100000
2,25000,100000,2500,0.4,7,3,Scenario_2_25000_0.4_3_7,Scenario_2_25000_0.4_3_7_100000_2500_2,yes,Scenario_2_25000_0.4_3_7_100000_2500_2,100000
2,25000,100000,2500,0.4,8,3,Scenario_2_25000_0.4_3_8,Scenario_2_25000_0.4_3_8_100000_2500_2,yes,Scenario_2_25000_0.4_3_8_100000_2500_2,100000
2,25000,100000,2500,0.4,9,3,Scenario_2_25000_0.4_3_9,Scenario_2_25000_0.4_3_9_100000_2500_2,yes,Scenario_2_25000_0.4_3_9_100000_2500_2,100000
2,25000,100000,2500,0.4,10,3,Scenario_2_25000_0.4_3_10,Scenario_2_25000_0.4_3_10_100000_2500_2,yes,Scenario_2_25000_0.4_3_10_100000_2500_2,100000
2,25000,100000,5000,0.4,1,3,Scenario_2_25000_0.4_3_1,Scenario_2_25000_0.4_3_1_100000_5000_2,yes,Scenario_2_25000_0.4_3_1_100000_5000_2,100000
2,25000,100000,5000,0.4,2,3,Scenario_2_25000_0.4_3_2,Scenario_2_25000_0.4_3_2_100000_5000_2,yes,Scenario_2_25000_0.4_3_2_100000_5000_2,100000
2,25000,100000,5000,0.4,3,3,Scenario_2_25000_0.4_3_3,Scenario_2_25000_0.4_3_3_100000_5000_2,yes,Scenario_2_25000_0.4_3_3_100000_5000_2,100000
2,25000,100000,5000,0.4,4,3,Scenario_2_25000_0.4_3_4,Scenario_2_25000_0.4_3_4_100000_5000_2,yes,Scenario_2_25000_0.4_3_4_100000_5000_2,100000
2,25000,100000,5000,0.4,5,3,Scenario_2_25000_0.4_3_5,Scenario_2_25000_0.4_3_5_100000_5000_2,yes,Scenario_2_25000_0.4_3_5_100000_5000_2,100000
2,25000,100000,5000,0.4,6,3,Scenario_2_25000_0.4_3_6,Scenario_2_25000_0.4_3_6_100000_5000_2,yes,Scenario_2_25000_0.4_3_6_100000_5000_2,100000
2,25000,100000,5000,0.4,7,3,Scenario_2_25000_0.4_3_7,Scenario_2_25000_0.4_3_7_100000_5000_2,yes,Scenario_2_25000_0.4_3_7_100000_5000_2,100000
2,25000,100000,5000,0.4,8,3,Scenario_2_25000_0.4_3_8,Scenario_2_25000_0.4_3_8_100000_5000_2,yes,Scenario_2_25000_0.4_3_8_100000_5000_2,100000
2,25000,100000,5000,0.4,9,3,Scenario_2_25000_0.4_3_9,Scenario_2_25000_0.4_3_9_100000_5000_2,yes,Scenario_2_25000_0.4_3_9_100000_5000_2,100000
2,25000,100000,5000,0.4,10,3,Scenario_2_25000_0.4_3_10,Scenario_2_25000_0.4_3_10_100000_5000_2,yes,Scenario_2_25000_0.4_3_10_100000_5000_2,100000
2,25000,200000,250,0.4,1,3,Scenario_2_25000_0.4_3_1,Scenario_2_25000_0.4_3_1_200000_250_2,yes,Scenario_2_25000_0.4_3_1_195788_250_2,195788
2,25000,200000,250,0.4,2,3,Scenario_2_25000_0.4_3_2,Scenario_2_25000_0.4_3_2_200000_250_2,yes,Scenario_2_25000_0.4_3_2_195862_250_2,195862
2,25000,200000,250,0.4,3,3,Scenario_2_25000_0.4_3_3,Scenario_2_25000_0.4_3_3_200000_250_2,yes,Scenario_2_25000_0.4_3_3_195884_250_2,195884
2,25000,200000,250,0.4,4,3,Scenario_2_25000_0.4_3_4,Scenario_2_25000_0.4_3_4_200000_250_2,yes,Scenario_2_25000_0.4_3_4_195872_250_2,195872
2,25000,200000,250,0.4,5,3,Scenario_2_25000_0.4_3_5,Scenario_2_25000_0.4_3_5_200000_250_2,yes,Scenario_2_25000_0.4_3_5_195837_250_2,195837
2,25000,200000,250,0.4,6,3,Scenario_2_25000_0.4_3_6,Scenario_2_25000_0.4_3_6_200000_250_2,yes,Scenario_2_25000_0.4_3_6_195938_250_2,195938
2,25000,200000,250,0.4,7,3,Scenario_2_25000_0.4_3_7,Scenario_2_25000_0.4_3_7_200000_250_2,yes,Scenario_2_25000_0.4_3_7_195873_250_2,195873
2,25000,200000,250,0.4,8,3,Scenario_2_25000_0.4_3_8,Scenario_2_25000_0.4_3_8_200000_250_2,yes,Scenario_2_25000_0.4_3_8_195843_250_2,195843
2,25000,200000,250,0.4,9,3,Scenario_2_25000_0.4_3_9,Scenario_2_25000_0.4_3_9_200000_250_2,yes,Scenario_2_25000_0.4_3_9_195903_250_2,195903
2,25000,200000,250,0.4,10,3,Scenario_2_25000_0.4_3_10,Scenario_2_25000_0.4_3_10_200000_250_2,yes,Scenario_2_25000_0.4_3_10_195785_250_2,195785
2,25000,200000,500,0.4,1,3,Scenario_2_25000_0.4_3_1,Scenario_2_25000_0.4_3_1_200000_500_2,yes,Scenario_2_25000_0.4_3_1_195788_500_2,195788
2,25000,200000,500,0.4,2,3,Scenario_2_25000_0.4_3_2,Scenario_2_25000_0.4_3_2_200000_500_2,yes,Scenario_2_25000_0.4_3_2_195862_500_2,195862
2,25000,200000,500,0.4,3,3,Scenario_2_25000_0.4_3_3,Scenario_2_25000_0.4_3_3_200000_500_2,yes,Scenario_2_25000_0.4_3_3_195884_500_2,195884
2,25000,200000,500,0.4,4,3,Scenario_2_25000_0.4_3_4,Scenario_2_25000_0.4_3_4_200000_500_2,yes,Scenario_2_25000_0.4_3_4_195872_500_2,195872
2,25000,200000,500,0.4,5,3,Scenario_2_25000_0.4_3_5,Scenario_2_25000_0.4_3_5_200000_500_2,yes,Scenario_2_25000_0.4_3_5_195837_500_2,195837
2,25000,200000,500,0.4,6,3,Scenario_2_25000_0.4_3_6,Scenario_2_25000_0.4_3_6_200000_500_2,yes,Scenario_2_25000_0.4_3_6_195938_500_2,195938
2,25000,200000,500,0.4,7,3,Scenario_2_25000_0.4_3_7,Scenario_2_25000_0.4_3_7_200000_500_2,yes,Scenario_2_25000_0.4_3_7_195873_500_2,195873
2,25000,200000,500,0.4,8,3,Scenario_2_25000_0.4_3_8,Scenario_2_25000_0.4_3_8_200000_500_2,yes,Scenario_2_25000_0.4_3_8_195843_500_2,195843
2,25000,200000,500,0.4,9,3,Scenario_2_25000_0.4_3_9,Scenario_2_25000_0.4_3_9_200000_500_2,yes,Scenario_2_25000_0.4_3_9_195903_500_2,195903
2,25000,200000,500,0.4,10,3,Scenario_2_25000_0.4_3_10,Scenario_2_25000_0.4_3_10_200000_500_2,yes,Scenario_2_25000_0.4_3_10_195785_500_2,195785
2,25000,200000,1000,0.4,1,3,Scenario_2_25000_0.4_3_1,Scenario_2_25000_0.4_3_1_200000_1000_2,yes,Scenario_2_25000_0.4_3_1_195788_1000_2,195788
2,25000,200000,1000,0.4,2,3,Scenario_2_25000_0.4_3_2,Scenario_2_25000_0.4_3_2_200000_1000_2,yes,Scenario_2_25000_0.4_3_2_195862_1000_2,195862
2,25000,200000,1000,0.4,3,3,Scenario_2_25000_0.4_3_3,Scenario_2_25000_0.4_3_3_200000_1000_2,yes,Scenario_2_25000_0.4_3_3_195884_1000_2,195884
2,25000,200000,1000,0.4,4,3,Scenario_2_25000_0.4_3_4,Scenario_2_25000_0.4_3_4_200000_1000_2,yes,Scenario_2_25000_0.4_3_4_195872_1000_2,195872
2,25000,200000,1000,0.4,5,3,Scenario_2_25000_0.4_3_5,Scenario_2_25000_0.4_3_5_200000_1000_2,yes,Scenario_2_25000_0.4_3_5_195837_1000_2,195837
2,25000,200000,1000,0.4,6,3,Scenario_2_25000_0.4_3_6,Scenario_2_25000_0.4_3_6_200000_1000_2,yes,Scenario_2_25000_0.4_3_6_195938_1000_2,195938
2,25000,200000,1000,0.4,7,3,Scenario_2_25000_0.4_3_7,Scenario_2_25000_0.4_3_7_200000_1000_2,yes,Scenario_2_25000_0.4_3_7_195873_1000_2,195873
2,25000,200000,1000,0.4,8,3,Scenario_2_25000_0.4_3_8,Scenario_2_25000_0.4_3_8_200000_1000_2,yes,Scenario_2_25000_0.4_3_8_195843_1000_2,195843
2,25000,200000,1000,0.4,9,3,Scenario_2_25000_0.4_3_9,Scenario_2_25000_0.4_3_9_200000_1000_2,yes,Scenario_2_25000_0.4_3_9_195903_1000_2,195903
2,25000,200000,1000,0.4,10,3,Scenario_2_25000_0.4_3_10,Scenario_2_25000_0.4_3_10_200000_1000_2,yes,Scenario_2_25000_0.4_3_10_195785_1000_2,195785
2,25000,200000,2500,0.4,1,3,Scenario_2_25000_0.4_3_1,Scenario_2_25000_0.4_3_1_200000_2500_2,yes,Scenario_2_25000_0.4_3_1_195788_2500_2,195788
2,25000,200000,2500,0.4,2,3,Scenario_2_25000_0.4_3_2,Scenario_2_25000_0.4_3_2_200000_2500_2,yes,Scenario_2_25000_0.4_3_2_195862_2500_2,195862
2,25000,200000,2500,0.4,3,3,Scenario_2_25000_0.4_3_3,Scenario_2_25000_0.4_3_3_200000_2500_2,yes,Scenario_2_25000_0.4_3_3_195884_2500_2,195884
2,25000,200000,2500,0.4,4,3,Scenario_2_25000_0.4_3_4,Scenario_2_25000_0.4_3_4_200000_2500_2,yes,Scenario_2_25000_0.4_3_4_195872_2500_2,195872
2,25000,200000,2500,0.4,5,3,Scenario_2_25000_0.4_3_5,Scenario_2_25000_0.4_3_5_200000_2500_2,yes,Scenario_2_25000_0.4_3_5_195837_2500_2,195837
2,25000,200000,2500,0.4,6,3,Scenario_2_25000_0.4_3_6,Scenario_2_25000_0.4_3_6_200000_2500_2,yes,Scenario_2_25000_0.4_3_6_195938_2500_2,195938
2,25000,200000,2500,0.4,7,3,Scenario_2_25000_0.4_3_7,Scenario_2_25000_0.4_3_7_200000_2500_2,yes,Scenario_2_25000_0.4_3_7_195873_2500_2,195873
2,25000,200000,2500,0.4,8,3,Scenario_2_25000_0.4_3_8,Scenario_2_25000_0.4_3_8_200000_2500_2,yes,Scenario_2_25000_0.4_3_8_195843_2500_2,195843
2,25000,200000,2500,0.4,9,3,Scenario_2_25000_0.4_3_9,Scenario_2_25000_0.4_3_9_200000_2500_2,yes,Scenario_2_25000_0.4_3_9_195903_2500_2,195903
2,25000,200000,2500,0.4,10,3,Scenario_2_25000_0.4_3_10,Scenario_2_25000_0.4_3_10_200000_2500_2,yes,Scenario_2_25000_0.4_3_10_195785_2500_2,195785
2,25000,200000,5000,0.4,1,3,Scenario_2_25000_0.4_3_1,Scenario_2_25000_0.4_3_1_200000_5000_2,yes,Scenario_2_25000_0.4_3_1_195788_5000_2,195788
2,25000,200000,5000,0.4,2,3,Scenario_2_25000_0.4_3_2,Scenario_2_25000_0.4_3_2_200000_5000_2,yes,Scenario_2_25000_0.4_3_2_195862_5000_2,195862
2,25000,200000,5000,0.4,3,3,Scenario_2_25000_0.4_3_3,Scenario_2_25000_0.4_3_3_200000_5000_2,yes,Scenario_2_25000_0.4_3_3_195884_5000_2,195884
2,25000,200000,5000,0.4,4,3,Scenario_2_25000_0.4_3_4,Scenario_2_25000_0.4_3_4_200000_5000_2,yes,Scenario_2_25000_0.4_3_4_195872_5000_2,195872
2,25000,200000,5000,0.4,5,3,Scenario_2_25000_0.4_3_5,Scenario_2_25000_0.4_3_5_200000_5000_2,yes,Scenario_2_25000_0.4_3_5_195837_5000_2,195837
2,25000,200000,5000,0.4,6,3,Scenario_2_25000_0.4_3_6,Scenario_2_25000_0.4_3_6_200000_5000_2,yes,Scenario_2_25000_0.4_3_6_195938_5000_2,195938
2,25000,200000,5000,0.4,7,3,Scenario_2_25000_0.4_3_7,Scenario_2_25000_0.4_3_7_200000_5000_2,yes,Scenario_2_25000_0.4_3_7_195873_5000_2,195873
2,25000,200000,5000,0.4,8,3,Scenario_2_25000_0.4_3_8,Scenario_2_25000_0.4_3_8_200000_5000_2,yes,Scenario_2_25000_0.4_3_8_195843_5000_2,195843
2,25000,200000,5000,0.4,9,3,Scenario_2_25000_0.4_3_9,Scenario_2_25000_0.4_3_9_200000_5000_2,yes,Scenario_2_25000_0.4_3_9_195903_5000_2,195903
2,25000,200000,5000,0.4,10,3,Scenario_2_25000_0.4_3_10,Scenario_2_25000_0.4_3_10_200000_5000_2,yes,Scenario_2_25000_0.4_3_10_195785_5000_2,195785
3,25000,5000,250,0.4,1,3,Scenario_2_25000_0.4_3_1,Scenario_2_25000_0.4_3_1_5000_250_3,yes,Scenario_2_25000_0.4_3_1_5000_250_3,5000
3,25000,5000,250,0.4,2,3,Scenario_2_25000_0.4_3_2,Scenario_2_25000_0.4_3_2_5000_250_3,no,NA,NA
3,25000,5000,250,0.4,3,3,Scenario_2_25000_0.4_3_3,Scenario_2_25000_0.4_3_3_5000_250_3,yes,Scenario_2_25000_0.4_3_3_5000_250_3,5000
3,25000,5000,250,0.4,4,3,Scenario_2_25000_0.4_3_4,Scenario_2_25000_0.4_3_4_5000_250_3,yes,Scenario_2_25000_0.4_3_4_5000_250_3,5000
3,25000,5000,250,0.4,5,3,Scenario_2_25000_0.4_3_5,Scenario_2_25000_0.4_3_5_5000_250_3,yes,Scenario_2_25000_0.4_3_5_5000_250_3,5000
3,25000,5000,250,0.4,6,3,Scenario_2_25000_0.4_3_6,Scenario_2_25000_0.4_3_6_5000_250_3,yes,Scenario_2_25000_0.4_3_6_5000_250_3,5000
3,25000,5000,250,0.4,7,3,Scenario_2_25000_0.4_3_7,Scenario_2_25000_0.4_3_7_5000_250_3,yes,Scenario_2_25000_0.4_3_7_5000_250_3,5000
3,25000,5000,250,0.4,8,3,Scenario_2_25000_0.4_3_8,Scenario_2_25000_0.4_3_8_5000_250_3,yes,Scenario_2_25000_0.4_3_8_5000_250_3,5000
3,25000,5000,250,0.4,9,3,Scenario_2_25000_0.4_3_9,Scenario_2_25000_0.4_3_9_5000_250_3,yes,Scenario_2_25000_0.4_3_9_5000_250_3,5000
3,25000,5000,250,0.4,10,3,Scenario_2_25000_0.4_3_10,Scenario_2_25000_0.4_3_10_5000_250_3,yes,Scenario_2_25000_0.4_3_10_5000_250_3,5000
3,25000,5000,500,0.4,1,3,Scenario_2_25000_0.4_3_1,Scenario_2_25000_0.4_3_1_5000_500_3,yes,Scenario_2_25000_0.4_3_1_5000_500_3,5000
3,25000,5000,500,0.4,2,3,Scenario_2_25000_0.4_3_2,Scenario_2_25000_0.4_3_2_5000_500_3,yes,Scenario_2_25000_0.4_3_2_5000_500_3,5000
3,25000,5000,500,0.4,3,3,Scenario_2_25000_0.4_3_3,Scenario_2_25000_0.4_3_3_5000_500_3,yes,Scenario_2_25000_0.4_3_3_5000_500_3,5000
3,25000,5000,500,0.4,4,3,Scenario_2_25000_0.4_3_4,Scenario_2_25000_0.4_3_4_5000_500_3,yes,Scenario_2_25000_0.4_3_4_5000_500_3,5000
